ClinVar_ID,SFI,eigenvalue_shifts_mean,eigenvalue_shifts_max,eigenvector_angles_mean,eigenvector_angles_max,spectral_gap_disruption,spectral_gap_wt,spectral_gap_mut,matrix_shape
VCV000801184,0.6815865760435228,0.010579501240284374,0.034380379141612516,0.6656496902950446,1.9884304402423236,0.0005604872451589193,0.04104457481700497,0.04048408757184605,50x50
VCV000811500,0.21183845706333462,0.0063364689507732054,0.030010102837944364,0.40945870828877884,1.9966316638816137,0.000749511112072207,0.04183198934405483,0.04258150045612704,50x50
VCV000869288,0.10797255162252634,0.010867906576228166,0.031173075083864243,0.24224227353065567,1.9861581666026733,0.0004228598761976607,0.04276603770158419,0.04234317782538653,50x50
VCV000869290,0.3414444417934759,0.01114798240063168,0.03512722002574575,0.46313909722107777,1.980252987781133,0.00019240053279601793,0.04359983191926795,0.04379223245206397,50x50
VCV000869358,0.07361827700870442,0.012764855834580424,0.06466492409501212,0.1789808620190999,1.5083921364079973,0.0012212222674833281,0.04120202480997759,0.04242324707746092,50x50
VCV001095859,0.24283150439072942,0.00047521735256643053,0.00195739857577365,0.44459063230381574,1.9999384303601089,0.00011443992993182689,0.04214390765876241,0.042258347588694234,50x50
VCV001111710,0.2596130412154715,0.0004490421726588766,0.0019392921306836675,0.44447367498455037,1.9999519328452329,0.0001085590199962766,0.04100436863816985,0.041112927658166126,50x50
VCV001118308,0.1795287240901744,0.0006167115294752373,0.0019313129371559823,0.4431423300206359,1.999965175757458,0.00010411495935690185,0.04183198934405483,0.041936104303411735,50x50
VCV001127632,0.14190539067460936,0.00047183060153194677,0.00192775354743413,0.22257856700293427,1.9999402497253458,0.00010632164251313247,0.040820154939555015,0.04092647658206815,50x50
VCV001129520,0.24276353460388572,0.0004269950242770632,0.0019554013992454378,0.44444618639376,1.9999605053714173,0.00011209537856932822,0.04244015985501262,0.04255225523358195,50x50
VCV001157531,0.22016127804302404,0.000609380433192968,0.0020215078711011136,0.44378601082239555,1.9999336033495245,0.00010909889646158744,0.043879350582669424,0.04398844947913101,50x50
VCV001529989,0.07853992111650313,0.0006953286536315078,0.002559262024498521,0.22084392239488107,1.9871576327654994,0.00010884087754330085,0.04199189546366684,0.04210073634121014,50x50
VCV001551548,0.17973527125956978,0.0009371676290683707,0.004538642279656946,0.44337759063877025,1.9999328656741833,0.00011587057031678394,0.043982227979603786,0.04409809854992057,50x50
VCV001581167,0.0006134714273297816,0.0004936755072406015,0.0019709130178326983,0.0005949515123373125,0.005127626357716686,9.989869084153086e-05,0.04228404713912103,0.04238394582996256,50x50
VCV001608998,0.0003805347788526198,0.00041568549180296386,0.0019260583038486212,3.5050312640554855e-05,0.00011001235684948707,0.00011696625429655216,0.04091258762647658,0.04102955388077313,50x50
VCV001942494,0.0009702620916090787,0.0009228584735900485,0.004456450888502661,0.0011551945238174538,0.010165180185747413,0.00011672845218781147,0.04389247762413777,0.04400920607632558,50x50
VCV002010262,0.1967031384209439,0.0004711537282841502,0.001954944473078535,0.44425170230420363,1.99984673302829,0.00011132819805049349,0.042321471017252116,0.04243279921530261,50x50
VCV002024192,0.0424140960348794,0.006161173152257356,0.02186290899284768,0.10222830974823874,0.8432281378061405,0.0011817187605457982,0.04098189973042622,0.04216361849097202,50x50
VCV002053821,0.24283150439072942,0.00047521735256643053,0.00195739857577365,0.44459063230381574,1.9999384303601089,0.00011443992993182689,0.04214390765876241,0.042258347588694234,50x50
VCV002086531,0.0012263489895950445,0.000817880074498355,0.0035778077365696825,0.0020053030038060435,0.017803088519614985,0.00010172637157252612,0.04243864966400432,0.042540376035576845,50x50
VCV002506212,0.3944062157061324,0.010447604717029494,0.030720726869681747,0.4514777791649688,1.9746342611275027,0.0012994582936165303,0.04157350590002851,0.040274047606411977,50x50
VCV002577313,0.1967031384209439,0.0004711537282841502,0.001954944473078535,0.44425170230420363,1.99984673302829,0.00011132819805049349,0.042321471017252116,0.04243279921530261,50x50
VCV002664746,0.21183845706333462,0.0063364689507732054,0.030010102837944364,0.40945870828877884,1.9966316638816137,0.000749511112072207,0.04183198934405483,0.04258150045612704,50x50
VCV002743033,0.10136462996326989,0.0004078525290157658,0.0019044539957556172,0.22223987100941617,1.9999622670080517,0.00011131668631834263,0.04090057588509465,0.041011892571412994,50x50
VCV002770110,0.23603293913731624,0.0004255966560978511,0.0019680596918705273,0.22223608336615597,1.9999556754194872,0.0001064126282605618,0.04260767224925274,0.042714084877513304,50x50
VCV002808627,0.07848167272512059,0.0008267075784893527,0.0035982328532412344,0.22054109550289708,1.9845772473710743,0.00010737914302722668,0.043055870944440584,0.04316325008746781,50x50
VCV002828894,0.0008374719010478137,0.0009111887989515248,0.004441703753279902,0.0008094301827901532,0.007048147306953578,0.00010341748264884598,0.04386459907383972,0.04396801655648857,50x50
VCV002854276,0.0006134714273297816,0.0004936755072406015,0.0019709130178326983,0.0005949515123373125,0.005127626357716686,9.989869084153086e-05,0.04228404713912103,0.04238394582996256,50x50
VCV002860725,0.07893672296855354,0.00043866958211718273,0.001932551315220521,0.22222549918417536,1.9997976722130935,0.00011628144555098086,0.04236684621929453,0.04248312766484551,50x50
VCV003627289,0.08879278306166452,0.0004365196172693107,0.0019955601845253468,0.22233463052641994,1.9999874167731244,0.00011602584350334233,0.04324260171390709,0.043358627557410434,50x50
VCV003645123,0.07894088221419432,0.00044659132395373616,0.001937781994039045,0.2222185428976387,1.9997307182917454,0.00011663176090568467,0.04352952758852583,0.043646159349431515,50x50
VCV003910010,0.00040978296380157574,0.0004539167699354975,0.0019905053410744777,4.681458908189434e-05,0.00018491147881283254,0.00011658296014083191,0.043083256780690526,0.04319983974083136,50x50
VCV004685642,0.07871261391716478,0.0005697799487865368,0.0019299177753484553,0.22144543476119793,1.9927634467094393,0.00011685199503345262,0.04384319468297856,0.04396004667801201,50x50
