ClinVar_ID,SFI,eigenvalue_shifts_mean,eigenvalue_shifts_max,eigenvector_angles_mean,eigenvector_angles_max,spectral_gap_disruption,spectral_gap_wt,spectral_gap_mut,matrix_shape
VCV000012365,0.7070480028017807,8.050596888288134e-05,0.0003431832608121535,0.22227513660598186,1.9999995098416528,7.805266784436174e-07,0.006158584763797062,0.006159365290475506,300x300
VCV000012366,8.555661363773235e-05,8.884334663017007e-05,0.00040420969916364624,5.95634455834684e-05,0.00020869767391751282,4.882572472979935e-07,0.006039361537032559,0.006039849794279857,300x300
VCV000012367,0.785613783826017,8.793816237906152e-05,0.00037838130260080954,0.44451234692272035,1.9999994284123195,2.0362265708371435e-07,0.005951796914352325,0.005952000537009409,300x300
VCV000012368,8.763043403258258e-05,9.264917138564237e-05,0.0004256791624212414,5.906110055243897e-05,0.00021016492068337556,4.611815589607854e-07,0.006131710174342581,0.006132171355901541,300x300
VCV000012369,5.416512467192933e-05,6.129629514564821e-05,0.00026289280356723427,3.2431997343546686e-05,0.00011792887181183431,4.6695140930568674e-07,0.006069659301829279,0.006070126253238585,300x300
VCV000012370,5.416512467192933e-05,6.129629514564821e-05,0.00026289280356723427,3.2431997343546686e-05,0.00011792887181183431,4.6695140930568674e-07,0.006069659301829279,0.006070126253238585,300x300
VCV000012372,7.688169543069704e-05,7.8341015242191e-05,0.0003352619456203215,5.511496948197426e-05,0.00020123795818238754,3.5735200530108424e-07,0.005958053421775166,0.005958410773780467,300x300
VCV000012374,0.07860667973061115,6.202244956503395e-05,0.0002671280108176785,0.22225388267398538,1.999999377681589,4.156744328898815e-07,0.006201873138470034,0.006202288812902924,300x300
VCV000012375,1.8775397641131213e-05,2.6508492954363026e-05,0.00010240287763756822,5.398879341996417e-06,1.8280095590239576e-05,1.5041540921455557e-06,0.006051159029521646,0.0060496548754295,300x300
VCV000012376,0.883765556625963,6.037769801900945e-05,0.0002727346556104654,0.4444726351856673,1.9999997078123872,3.9349292523492563e-07,0.006102002199742513,0.006102395692667748,300x300
VCV000012377,0.08038360438475331,0.0006740565861779514,0.003383177390587709,0.2246834506642956,1.9986790463683697,7.432526214491177e-06,0.006026704002590742,0.006034136528805233,300x300
VCV000012380,0.08082144012411072,0.0006693593978474848,0.003066291397027701,0.22549114058646136,1.9993111771934347,5.302633900459465e-06,0.005948429452152181,0.0059537320860526405,300x300
VCV000012382,8.269850637168806e-05,8.125866819629377e-05,0.00033432076892564444,6.210380682804118e-05,0.0002307821714490066,4.1243193171433545e-07,0.00612796117209536,0.006128373604027074,300x300
VCV000012383,0.10105862041216589,8.01052849611935e-05,0.00036490440477747466,0.22224515727486815,1.9998956091921252,6.292543197668893e-07,0.006191314438379935,0.0061919436926997015,300x300
VCV000012384,0.1768386536873877,8.942088950373458e-05,0.00034385817836063426,0.22230117566422974,1.9999875348763227,3.055826797845537e-07,0.006044904880414702,0.006045210463094487,300x300
VCV000035555,5.9871495676040736e-05,6.787647073079953e-05,0.00026892091766746173,3.341539396667987e-05,0.00011651496534326178,5.43700578363622e-06,0.005893243009735857,0.005887806003952221,300x300
VCV000039420,0.848403174728648,6.14361246969707e-05,0.0002701811525332998,0.44445025658171783,1.9999997046936295,3.293182193287933e-07,0.006065580579534481,0.00606590989775381,300x300
VCV000041723,2.880870139474095e-05,3.8038459104926463e-05,0.00017779386033758837,1.0986041027326464e-05,4.096374892836874e-05,2.0566876210784124e-08,0.0060746926472472,0.006074713214123411,300x300
VCV000043587,1.8517282617537418e-05,2.645510436790357e-05,0.00010642783608361128,4.827235729365498e-06,1.7015707363232657e-05,1.540413449458225e-06,0.006006804316305826,0.006005263902856368,300x300
VCV000043588,0.8079950580871808,3.824912694818503e-05,0.0001722768669121244,0.4444524175979087,1.9999998751866217,1.3757843335578113e-07,0.0060002869932943015,0.006000424571727657,300x300
VCV000043589,8.040558043522922e-05,7.996128622821958e-05,0.00033970604798405635,5.9579106936497655e-05,0.00021902579535870714,4.296119920574326e-07,0.0059912727558453375,0.005991702367837395,300x300
VCV000043590,8.517152010459282e-05,8.149110613964447e-05,0.00033840491282230434,6.65735627789241e-05,0.0002460436038957958,3.581104487228662e-07,0.005969232691334236,0.005969590801782959,300x300
VCV000043591,0.3181843101669888,7.927899062463924e-05,0.00031075978641650903,0.4444547377677898,1.9999898799356137,1.5254671280936355e-07,0.005828315928276886,0.005828468474989695,300x300
VCV000043593,0.17762679277359242,0.00042191283609738293,0.00201907792477056,0.22337691862865958,1.9996298991597024,6.684941097710034e-07,0.0061352562730406625,0.0061359247671504335,300x300
VCV000043594,9.55662775095275e-05,9.490245658375958e-05,0.00041355860959291224,8.107510698541887e-05,0.00020950138540121177,3.435954996876267e-07,0.006009593265124735,0.006009936860624423,300x300
VCV000043595,0.10119412534757628,0.0001843840103758748,0.000850605174982963,0.22236012059197108,1.9994453569739974,8.066410198698942e-07,0.005992581613966263,0.005993388254986133,300x300
VCV000080708,1.8429951536739402e-05,2.659802966138251e-05,0.00010693179145679355,4.568228899159976e-06,1.5407542109491246e-05,1.5952002177061983e-06,0.006074154922127642,0.006072559721909935,300x300
VCV000080709,8.036588806614382e-05,7.971131614145855e-05,0.0003448250192139013,5.932776092353197e-05,0.00022171540403681522,3.322264171875394e-07,0.005993830188826365,0.005994162415243552,300x300
VCV000093323,0.24243211753361193,8.99427644634029e-05,0.0003800025568934662,0.44442798562917546,1.9998532626238643,1.418148405218228e-07,0.005860640655644855,0.0058607824704853765,300x300
VCV000093325,0.29472868221808307,0.00018845953060052408,0.0007950479786498488,0.4445166528460632,1.999931371242101,9.535686401693916e-07,0.00612293722948051,0.00612389079812068,300x300
VCV000100814,7.864154955611789e-05,8.102307423585684e-05,0.0003491096854077169,5.6280089346389455e-05,0.00019683932397918102,5.21770170901735e-07,0.006005764682530302,0.006006286452701203,300x300
VCV000100815,0.10105827651215214,7.966379226728724e-05,0.0003641603632158971,0.222245280898211,1.9998897270173694,4.798680406552583e-07,0.0060103219770492305,0.006010801845089886,300x300
VCV000100816,0.17683341717320877,8.976596582392436e-05,0.0003811516125640721,0.22229360562236897,1.9999862695282387,3.4224590615000716e-07,0.00597005027897092,0.00597039252487707,300x300
VCV000127804,0.7069999718303085,3.716644483121072e-05,0.0001627393126487492,0.22223387314844384,1.9999998769209018,1.4427864620907005e-07,0.006082368450044609,0.006082512728690818,300x300
VCV000127805,2.933585943541505e-05,3.8133595337185984e-05,0.00016916403976923594,1.2263564147198104e-05,4.4099767326555295e-05,1.1561116988138137e-07,0.005972320190041767,0.005972435801211648,300x300
VCV000127806,3.259634707831958e-05,4.039118175513116e-05,0.0001619583866015184,1.757372365471552e-05,5.1608658800605944e-05,1.6404964303141922e-07,0.006085267581271601,0.006085431630914633,300x300
VCV000127807,0.46187115688080804,0.00043161011149376287,0.0019672482670580124,0.888962747404244,1.999987144365351,2.1296332895484257e-06,0.006043453674320373,0.006045583307609921,300x300
VCV000127808,2.9665050870511848e-05,3.9412986195205504e-05,0.0001734930355405187,1.189903059538465e-05,4.11519474446953e-05,2.0043098664275505e-07,0.006063808089341691,0.0060640085203283334,300x300
VCV000127809,0.0008826355347446153,0.00041270126943708074,0.0019887561688060468,0.0011372053293700428,0.004011089521609779,2.3084086204399126e-06,0.006152537850149873,0.006154846258770313,300x300
VCV000127810,5.3847239523411076e-05,6.0368824793241255e-05,0.0002735938843267949,3.222356807306179e-05,0.00011972516159508562,2.2723021029028012e-07,0.005956538045216485,0.005956765275426775,300x300
VCV000127813,0.07860780133258866,6.149739749514036e-05,0.0002508600726709581,0.22225635234852387,1.9999912271023015,4.768404307711055e-07,0.006056497399257127,0.006056974239687898,300x300
VCV000127814,0.21998345348214268,6.106051286493616e-05,0.0002727246872068767,0.44444837141141247,1.9999882178172952,4.630814558689855e-07,0.006075571163021208,0.006076034244477077,300x300
VCV000127815,0.07860346642794867,6.135246882763538e-05,0.00026833494456676016,0.222249143235063,1.9999974995077354,5.296228404510703e-07,0.006167349248032473,0.006167878870872924,300x300
VCV000127816,0.2199960316309428,8.045125366282935e-05,0.0003512816128287133,0.4444534419786377,1.9999947574793953,3.938001156538612e-07,0.005998689544074481,0.005999083344190135,300x300
VCV000127817,0.17682007875394823,7.994140127007007e-05,0.0003467468977842239,0.22227719840697013,1.9999900810795366,5.067786732716392e-07,0.005968584234662926,0.005969091013336198,300x300
VCV000127818,0.1768188431669173,8.145759374593544e-05,0.00035712686476402355,0.22227480597051189,1.9999880205832732,5.273005610059375e-07,0.006057109150729308,0.006057636451290314,300x300
VCV000127819,0.10105862041216589,8.01052849611935e-05,0.00036490440477747466,0.22224515727486815,1.9998956091921252,6.292543197668893e-07,0.006191314438379935,0.0061919436926997015,300x300
VCV000127820,7.958302005819099e-05,7.997426442743858e-05,0.00033905107264953216,5.8449107307493677e-05,0.0002111911384625742,5.170261718400945e-07,0.005980007007891026,0.005980524034062866,300x300
VCV000127821,0.10105740642768195,7.921932833874611e-05,0.00035847878572836667,0.22224397070206475,1.999892870182551,5.789025918157345e-07,0.006122294370140534,0.00612287327273235,300x300
VCV000127822,7.626076501420397e-05,7.929728351276126e-05,0.00034509999115214796,5.267470138614616e-05,0.00019112347544802955,4.5638344091554484e-07,0.0060939832501063105,0.006094439633547226,300x300
VCV000127823,8.957575023695985e-05,8.981076772750084e-05,0.000396371325750218,6.579867892052437e-05,0.00023759745437623714,3.115397594795344e-07,0.006021405863032349,0.006021717402791829,300x300
VCV000127824,0.1768261695669855,8.906365723580725e-05,0.0003813089436154604,0.2222799984514567,1.9999900144582838,4.3529094463819196e-07,0.006029248264913339,0.006029683555857977,300x300
VCV000127825,0.0786349613368306,8.873752371952844e-05,0.00040907402386137354,0.22227552968784575,1.9999878087405314,4.123184501473101e-07,0.005979249394715592,0.005979661713165739,300x300
VCV000127826,8.309597323160833e-05,8.82958556828687e-05,0.00039896891620857383,5.586407235316473e-05,0.0001971839495761296,4.450888293995245e-07,0.006086795180407924,0.006087240269237323,300x300
VCV000127827,0.07858270381287882,3.857053206846589e-05,0.0001646079038367318,0.22223544491983052,1.9999965792997436,8.658371988302938e-08,0.006042338483455119,0.006042425067175002,300x300
VCV000132708,0.17677099383809086,3.795248523177943e-05,0.0001712759195864888,0.2222327876968983,1.9999979579933593,1.3630897577419226e-07,0.00596282012631542,0.005962956435291194,300x300
VCV000132754,0.00010033684965899564,9.03923460388903e-05,0.0003745101633634146,8.377197205950488e-05,0.00031532601506689684,4.3355518317828023e-08,0.005935707802603136,0.005935751158121454,300x300
VCV000132972,0.7855982352498501,8.035213619109622e-05,0.00036229146849539595,0.44449279667387764,1.9999995197668934,3.9366676841956494e-07,0.005973648439054594,0.005974042105823013,300x300
VCV000132973,8.437302803721816e-05,8.883680941655242e-05,0.00041168094205637495,5.856525036413491e-05,0.0001985444581433793,2.826403475422387e-07,0.005960181524416016,0.005960464164763558,300x300
VCV000132974,0.10107025358991704,8.867359591948944e-05,0.0003980965567517286,0.22225575660992605,1.9998651560639644,2.0449965056935915e-07,0.005970694634814945,0.005970899134465514,300x300
VCV000133282,0.17762560074374106,0.0003622042582445862,0.0015351397886241222,0.22359425660622387,1.999746937888525,2.9139249906337886e-06,0.006017285138852874,0.006020199063843508,300x300
VCV000133285,5.646268731254261e-05,6.066913851837914e-05,0.0002491463992292525,3.7042651706466044e-05,0.00013808687706273748,2.953248190735308e-07,0.0060345601158353565,0.00603485544065443,300x300
VCV000133419,0.00021895249583687277,0.00016534498500262926,0.0007527077603718402,0.0002166305157215905,0.0007768594264023765,1.1590136445383328e-06,0.006004565681153261,0.0060057246947978,300x300
VCV000133420,0.43223863765793274,0.00016450651959396125,0.0007467239066667464,0.44462857583472587,1.9999996557533577,1.5011775459771587e-06,0.0061366239968397955,0.006138125174385773,300x300
VCV000135358,0.8739733614584545,8.229370695916035e-05,0.0003531682958244284,0.6667189304214128,1.999999916244906,5.555391190794137e-07,0.005934417813394732,0.005934973352513811,300x300
VCV000135359,7.556479126238775e-05,8.075534282227362e-05,0.00035842456064346523,5.025678928411498e-05,0.0001783026015811373,7.135999166886509e-07,0.006128476706399168,0.006129190306315857,300x300
VCV000135360,1.8490502537839447e-05,2.6398293511308533e-05,0.0001090692302355839,4.950410687956344e-06,1.529196419491896e-05,1.5618761398140946e-06,0.006027345581076171,0.0060257837049363565,300x300
VCV000135361,0.17698923757219612,0.00018715170749786285,0.0008460500335645688,0.2224702987539104,1.9999457121881958,1.189093595819861e-06,0.006152965916650511,0.006154155010246331,300x300
VCV000135948,2.9599917626761956e-05,3.829182711060854e-05,0.00016823196658693335,1.2639992965450078e-05,4.544316746524224e-05,1.0821588646015012e-08,0.005921329617744491,0.005921340439333137,300x300
VCV000135950,7.591755177393852e-05,8.106691400738233e-05,0.0003605825914292371,5.0910416017174105e-05,0.0001762665955344911,6.965386012847824e-07,0.006137777969550907,0.006138474508152192,300x300
VCV000137691,7.474924768264193e-05,7.827158696443079e-05,0.00035805019439887065,4.999613182178465e-05,0.0001856104373362255,3.103503954521303e-08,0.0060505802230499586,0.006050611258089504,300x300
VCV000137692,0.8839248110769446,0.00016548120224760295,0.0007545950530268436,0.4446528154534555,1.9999979541464776,1.113905540472103e-06,0.006057106482667876,0.006058220388208348,300x300
VCV000140782,2.9399389908710063e-05,3.8385719036261534e-05,0.00016606867780594864,1.2258020757734597e-05,4.446588884909897e-05,1.0166985207546442e-07,0.006007211152675134,0.006007312822527209,300x300
VCV000140786,0.14141782141401762,3.891134159395748e-05,0.00017647642858836798,0.22222427385941707,1.999956324560602,6.52633799736943e-08,0.0061821282709822135,0.006182193534362187,300x300
VCV000140801,5.425980701480529e-05,6.081571477131418e-05,0.0002619534195312939,3.326321286499666e-05,0.0001200688604930944,4.1267464338280713e-07,0.0060083030899507235,0.006008715764594106,300x300
VCV000140821,0.7070668527799228,9.321895245043382e-05,0.0004007152089440802,0.22230611945030118,1.9999994117472104,3.9071639515268763e-07,0.005967323558572166,0.005967714274967319,300x300
VCV000140833,0.17677251965638288,3.79527076582857e-05,0.0001563217200376138,0.22223560188054994,1.9999975689630403,7.917443320838019e-08,0.0060059654064993214,0.00600604458093253,300x300
VCV000140943,0.25536374181191734,7.986566249303925e-05,0.00036630197193093794,0.4444822899196806,1.9999893334713361,8.050978862559482e-07,0.006159593164339809,0.006160398262226065,300x300
VCV000141056,2.9614360759350102e-05,3.8100605422437075e-05,0.0001614232830843415,1.2894605495349252e-05,4.669893271613823e-05,6.674829838154706e-08,0.006044187197623507,0.006044253945921889,300x300
VCV000141098,2.9531988724367914e-05,3.883096817197032e-05,0.0001760433923339369,1.1653647765095007e-05,4.307659516600282e-05,5.313834185345645e-08,0.0060860642180694206,0.006086117356411274,300x300
VCV000141101,3.0125544270583227e-05,3.913157302438954e-05,0.0001704286714306752,1.2450704264329223e-05,4.546845409914013e-05,1.3830203223885035e-07,0.006172992883498821,0.00617313118553106,300x300
VCV000141102,0.07864607399506279,9.008699189707723e-05,0.00036549000819375427,0.2222945510623115,1.9999816104548895,3.019429902226603e-07,0.0059834944578582225,0.005983796400848445,300x300
VCV000141114,3.071982187065553e-05,3.873143865150867e-05,0.0001599231322012007,1.4606391649753094e-05,5.0471256718864765e-05,1.6549525865602183e-07,0.006050597556944443,0.006050763052203099,300x300
VCV000141141,0.17683040157578858,8.940128430388864e-05,0.0003794757559316686,0.22228713788268742,1.999986994925028,5.731163429207806e-07,0.006047639686553787,0.006048212802896708,300x300
VCV000141159,1.9510020226381633e-05,2.7260991084526384e-05,0.00010838669305253401,5.642965492152423e-06,1.9834746316282903e-05,1.5066817218908207e-06,0.006042095919609049,0.006040589237887159,300x300
VCV000141193,0.079907267179244,0.0005177304429634835,0.0024172900636533906,0.22405281996780246,1.9995352129195747,4.606560644437006e-06,0.0061052440318485,0.006109850592492937,300x300
VCV000141224,0.24242858173237317,7.98817931170213e-05,0.0003568944770438384,0.44442997357971503,1.9998872704537831,6.721334932227249e-07,0.006021510883212774,0.006022183016705996,300x300
VCV000141228,0.7070612403621741,8.986763749540194e-05,0.0003880603985840225,0.22228977584747334,1.9999994021147187,4.6238309354528634e-07,0.006077326102821504,0.006077788485915049,300x300
VCV000141302,2.905938741801996e-05,3.880273143535057e-05,0.00017421431900255246,1.1597504416766608e-05,3.741238375754019e-05,1.927375245175736e-07,0.006059567573853157,0.0060597603113776745,300x300
VCV000141331,1.7995390023118802e-05,2.5672912545129665e-05,0.00010690485595868382,4.500904921742352e-06,1.564696281286526e-05,1.5029564316010324e-06,0.006085050220528149,0.006083547264096548,300x300
VCV000141332,3.5825100435468146e-05,4.629727297996919e-05,0.0001749352280835184,1.4899637605801806e-05,4.788951428180699e-05,3.3804791765620207e-06,0.006033673194330763,0.006030292715154201,300x300
VCV000141359,5.002943250260751e-05,6.0760365776289975e-05,0.0002852448265298485,2.482511008928946e-05,8.989920105484384e-05,4.96545241504727e-07,0.006213779421725746,0.006214275966967251,300x300
VCV000141377,0.17697720870845032,0.00018436348068142627,0.0008545156135067802,0.22244942196631948,1.9999419784332098,7.939573067015926e-07,0.0060859647538724256,0.006086758711179127,300x300
VCV000141425,0.10101109688491017,2.294612913813167e-05,9.225712010731135e-05,0.22222414431870144,1.999992490981421,1.5860230638811354e-06,0.0061416653346500994,0.006140079311586218,300x300
VCV000141464,2.9990966094909806e-05,3.856879576922324e-05,0.00017922991152713452,1.2683077619825135e-05,4.671725924954018e-05,4.7125865164192315e-08,0.005932183279637287,0.005932136153772123,300x300
VCV000141483,0.24243211753361193,8.99427644634029e-05,0.0003800025568934662,0.44442798562917546,1.9998532626238643,1.418148405218228e-07,0.005860640655644855,0.0058607824704853765,300x300
VCV000141547,0.08840039908999077,3.811029965545309e-05,0.0001786562365617972,0.22223320689827578,1.9999999556724868,5.188530206173825e-09,0.006129886972299814,0.006129881783769608,300x300
VCV000141566,0.2424232046645106,6.304425286981816e-05,0.00028797824808336064,0.4444381224120724,1.999940586455582,4.899184945592744e-07,0.0060905020074820985,0.006090991925976658,300x300
VCV000141583,1.6310877004545125e-05,2.3438074390386644e-05,9.323511194742062e-05,3.876609185438085e-06,1.3731418399220985e-05,1.6641288131781853e-06,0.00609270719201125,0.006091043063198072,300x300
VCV000141597,2.9479230663251646e-05,3.792661322654304e-05,0.00016795652827607949,1.2828052836015106e-05,4.575794914163378e-05,1.5394351303259224e-08,0.005909185786014205,0.005909201180365508,300x300
VCV000141756,0.10781618351727652,0.0012633781756493775,0.0058108215474089175,0.23602949842838386,1.981792911820047,1.410966171613761e-05,0.006009593265124735,0.006023702926840873,300x300
VCV000141762,0.17959169636310218,6.143332664892262e-05,0.0002918334763611988,0.4444540202847425,1.9999961269600417,6.196714297471845e-07,0.006266792824342256,0.006267412495772003,300x300
VCV000141764,0.17683406165482426,9.145641453633946e-05,0.0003965160193089151,0.22228989150632816,1.9999868260651523,5.563028673341575e-07,0.006124043099238077,0.006124599402105411,300x300
VCV000141781,0.17682523951650372,8.892018212407455e-05,0.0003928597787561938,0.22227980186940094,1.999989125880532,3.7029661381984824e-07,0.006015867558869677,0.006016237855483497,300x300
VCV000141881,0.31818531906721387,7.954595324476735e-05,0.0003397685050764848,0.4444560207587225,1.999988795124205,2.553338855262183e-07,0.005833079968764384,0.005833335302649911,300x300
VCV000141893,0.17676039910133007,2.5562990467306937e-05,0.00010404326969799815,0.2222263356447728,1.9999991710471279,1.4782957780869882e-06,0.006065524408121238,0.006064046112343151,300x300
VCV000141956,2.933585943541505e-05,3.8133595337185984e-05,0.00016916403976923594,1.2263564147198104e-05,4.4099767326555295e-05,1.1561116988138137e-07,0.005972320190041767,0.005972435801211648,300x300
VCV000141963,0.14143180972425387,6.137873155612004e-05,0.0002591871006137822,0.2222286706353288,1.9998698280362355,2.975044496901502e-07,0.0059904990913841214,0.005990796595833812,300x300
VCV000141967,0.8079951586505277,3.856042618037285e-05,0.00016162463485695777,0.4444525513777109,1.9999998752338493,9.904568699752037e-08,0.006075194292709401,0.006075293338396398,300x300
VCV000141988,0.17959450780595082,6.033277313325797e-05,0.00026927735177773027,0.4444600268221358,1.9999845668747738,2.863111907809926e-07,0.005920981035370792,0.005921267346561573,300x300
VCV000142003,1.807134605817847e-05,2.5603433542336202e-05,0.00010322178736942023,4.8782502285830516e-06,1.6923946411173674e-05,1.4087711865829605e-06,0.005971096634040543,0.00596968786285396,300x300
VCV000142012,7.924642629761301e-05,7.95355527647621e-05,0.0003398840061519734,5.900159875604771e-05,0.00020750662630764083,4.6198824773299035e-07,0.005873380283330124,0.005873842271577857,300x300
VCV000142050,5.742363085962508e-05,6.160851589682982e-05,0.0002559126637872791,3.771034398567272e-05,0.00014002405629243153,3.0765720750343395e-07,0.006046734397389842,0.006047042054597346,300x300
VCV000142105,1.9036361856572252e-05,2.680083033816286e-05,0.00010390477515706542,5.550046189727196e-06,1.92800933629389e-05,1.534773872219862e-06,0.005965503860466076,0.005963969086593856,300x300
VCV000142134,7.688169543069704e-05,7.8341015242191e-05,0.0003352619456203215,5.511496948197426e-05,0.00020123795818238754,3.5735200530108424e-07,0.005958053421775166,0.005958410773780467,300x300
VCV000142144,0.9847905085578721,8.921723610064337e-05,0.00035499620598450354,0.6667141872927539,1.9999994419329963,2.5116978165633935e-07,0.005854880716786775,0.005855131886568431,300x300
VCV000142158,0.07894389272690772,0.00021749627301656372,0.0009102130514453757,0.22268135130132535,1.9998989369444071,3.164171164544288e-07,0.0059389970007803754,0.00593931341789683,300x300
VCV000142161,4.550121588406843e-05,5.628339295226187e-05,0.00023138916505645313,2.0955853654111875e-05,7.2357554172231e-05,3.2990750067699026e-06,0.006121485111638241,0.006118186036631471,300x300
VCV000142183,7.230611547124905e-05,7.938552766635496e-05,0.0003622577320970405,4.6021013442507394e-05,0.0001619349767344458,6.238639868021839e-07,0.006050827136743952,0.006051451000730754,300x300
VCV000142241,0.1768153269223788,7.988415167133558e-05,0.00036474456494199614,0.22226819848314008,1.9999887214265455,5.782818084465804e-07,0.0061073801978189166,0.006107958479627363,300x300
VCV000142273,1.9270561538087043e-05,2.720482516346423e-05,0.00011247271836056782,5.173881903846538e-06,1.787156829713421e-05,1.556763974153684e-06,0.006115241183820685,0.006113684419846531,300x300
VCV000142320,0.848403174728648,6.14361246969707e-05,0.0002701811525332998,0.44445025658171783,1.9999997046936295,3.293182193287933e-07,0.006065580579534481,0.00606590989775381,300x300
VCV000142332,8.647630727558607e-05,8.913477451845128e-05,0.0004006397166186268,6.075792053133405e-05,0.00021569945001953528,4.778785405411268e-07,0.006085246208670414,0.006085724087210955,300x300
VCV000142337,0.16800992038259716,0.0007388458800676768,0.003159581558974195,0.4441556691855128,1.9999906049530103,6.784588276126727e-06,0.006017285138852874,0.006024069727129001,300x300
VCV000142381,0.10103469307062378,5.380301657123723e-05,0.0002160846850663145,0.22223209675010264,1.9999524539130826,3.206339503516835e-06,0.006067775792016216,0.006064569452512699,300x300
VCV000142386,2.9347348773638e-05,3.7741125456785575e-05,0.0001617593791171934,1.2592972860578674e-05,4.620864388615864e-05,1.254343037250527e-07,0.006064127192874728,0.006064252627178453,300x300
VCV000142431,0.14141735352176388,3.8299918108186875e-05,0.0001597206270324697,0.22222466392732299,1.9999401578853757,5.414363292606528e-08,0.0059875560743386435,0.0059875019307057175,300x300
VCV000142480,0.00034249692835821194,0.00021718754254452068,0.0009831040292298601,0.0003964586401413111,0.0012860443294816504,7.432725874162785e-07,0.006012567799612337,0.0060133110721997535,300x300
VCV000142536,1.8633580212065157e-05,2.711847201084035e-05,0.00011285675737099377,4.4793942223601375e-06,1.4456092379933061e-05,1.688772086210627e-06,0.006030434219347942,0.006028745447261731,300x300
VCV000142552,1.807134605817847e-05,2.5603433542336202e-05,0.00010322178736942023,4.8782502285830516e-06,1.6923946411173674e-05,1.4087711865829605e-06,0.005971096634040543,0.00596968786285396,300x300
VCV000142562,2.993622068742577e-05,3.912476527133106e-05,0.00017555207601716027,1.2100319683769653e-05,4.4746719030985815e-05,5.41739759397572e-08,0.0061041531811119746,0.006104207355087914,300x300
VCV000142624,0.17679325039644386,6.129425278616192e-05,0.0002711664588634921,0.22224853928104504,1.9999946108824733,5.706529532687951e-07,0.006112407536456294,0.0061129781894095625,300x300
VCV000142643,0.8082241392059565,0.0002087032053627312,0.0009298350582395976,0.4446638304468892,1.9999962236191977,1.1484929366457897e-06,0.0060038309371072945,0.00600497943004394,300x300
VCV000142657,6.010303628112626e-05,6.189380282138526e-05,0.00024890697189650784,4.2674393552581215e-05,0.00015794039637206936,1.902329500808389e-07,0.0058444179878487075,0.005844608220798788,300x300
