ClinVar_ID,SFI,eigenvalue_shifts_mean,eigenvalue_shifts_max,eigenvector_angles_mean,eigenvector_angles_max,spectral_gap_disruption,spectral_gap_wt,spectral_gap_mut,matrix_shape
VCV000037393,2.8168537320000822e-05,5.831993830597879e-05,0.00038590808447108715,1.9900306955768066e-06,4.888567767480367e-06,3.996911710230783e-06,0.006014642931945684,0.006010646020235454,400x400
VCV000037395,0.00019292136824932573,0.000327428536796868,0.0020695770537434433,7.13133383514074e-05,0.000225379166579609,1.8207503346891196e-05,0.0060005158371431045,0.005982308333796213,400x400
VCV000037396,0.0005273472870552782,0.0006885365269244968,0.004464934928191486,0.00043457250401753483,0.0022488411068481984,3.489869560446574e-05,0.006031754030503877,0.005996855334899411,400x400
VCV000037397,0.0005191340951265358,0.000685874201491802,0.004464730367652062,0.0004059090955235896,0.002135590549867672,3.572033323511869e-05,0.006047500599881006,0.006011780266645887,400x400
VCV000037398,2.7470941902411857e-05,5.572908418623497e-05,0.00034903484460821477,2.2301373240946673e-06,6.708954271905654e-06,3.2318373130099665e-06,0.00599174919020928,0.00598851735289627,400x400
VCV000037399,2.928170628504969e-05,5.9089949329281096e-05,0.00037059188902943685,2.032106306892878e-06,5.3429146871231126e-06,3.415964926103965e-06,0.006073561941288833,0.006070145976362729,400x400
VCV000037400,6.153476555405678e-05,0.00012227307970573447,0.0008132926811181551,8.557020818268492e-06,2.06409375420602e-05,8.65244666404738e-06,0.006229580454683293,0.0062209280080192456,400x400
VCV000037401,0.0005359262434296148,0.0006999827049009569,0.0045670106568479335,0.0004260154387317626,0.0020226264215950085,3.73431310916059e-05,0.006033711247491908,0.005996368116400302,400x400
VCV000037402,2.8084354051251052e-05,5.8073160473679305e-05,0.00038480186159806085,1.8117977455606788e-06,4.509661447715807e-06,4.014802159845593e-06,0.00602457092776945,0.006020556125609604,400x400
VCV000037403,5.4953845528113034e-05,0.0001096345239231204,0.0007162994358010932,6.32087976562248e-06,1.8348139350976567e-05,7.033798025126922e-06,0.006022871085125845,0.006015837287100718,400x400
VCV000037404,5.491501015557673e-05,0.00010965363493280027,0.0007207601791737461,7.1192909756570246e-06,2.0146269728127386e-05,6.809881192041192e-06,0.006033678217612794,0.006026868336420753,400x400
VCV000037405,0.000172520652833011,0.00030919039257319133,0.002032101601873615,5.409955960955504e-05,0.00018806003121840664,1.921417554633792e-05,0.006194037153320682,0.006174822977774344,400x400
VCV000037406,0.0005253730600852391,0.0006939280096468554,0.00450842744475935,0.0004055376381246632,0.0019323411341265473,3.840505100576562e-05,0.006139723496396572,0.006101318445390806,400x400
VCV000037408,0.0005308764240204679,0.0006713743476834329,0.004436263346989822,0.00045918928790536186,0.0025730305983019397,3.385605270322858e-05,0.00596743442967308,0.005933578376969851,400x400
VCV000037409,0.0005308764240204679,0.0006713743476834329,0.004436263346989822,0.00045918928790536186,0.0025730305983019397,3.385605270322858e-05,0.00596743442967308,0.005933578376969851,400x400
VCV000037410,2.8652323093818606e-05,5.774432368011934e-05,0.0003595791095393208,2.034604858567077e-06,5.912933040863599e-06,3.5217530204561392e-06,0.006160669857823962,0.006157148104803506,400x400
VCV000037411,2.7462548851132378e-05,5.59131099048288e-05,0.00035379921990869034,1.7829805463042014e-06,5.425666476543967e-06,2.9787341335732118e-06,0.005994065244181038,0.005991086510047465,400x400
VCV000037412,0.0004590028933804894,0.0006471262523113321,0.004358859583932645,0.00032670374675183546,0.0015491729898582385,3.781397080885977e-05,0.005959909107373101,0.005922095136564241,400x400
VCV000037413,0.0005232138605425132,0.0006757693281450503,0.004441671754137261,0.000428892619343572,0.002249301144893412,3.5940210866947965e-05,0.006001785134382539,0.005965844923515591,400x400
VCV000037414,2.759393039148056e-05,5.563397710800514e-05,0.00034985035702127243,2.1994489865198276e-06,6.0589941756061805e-06,3.3977211433685803e-06,0.006009516264246795,0.006006118543103426,400x400
VCV000037415,2.82873060825872e-05,5.705362511450393e-05,0.0003556890522028594,2.1557550542820416e-06,5.808900009895979e-06,3.49585009015458e-06,0.006035331146549245,0.00603183529645909,400x400
VCV000037416,2.7743512184550457e-05,5.6139278992204047e-05,0.0003513451347128549,2.0909187457624553e-06,6.038992434787005e-06,3.3125878990698104e-06,0.005964969620362678,0.005961657032463609,400x400
VCV000037417,0.0005169258823374661,0.0006880720160874145,0.004485694365848197,0.0003938065265864932,0.002009311739777586,3.7255395617749425e-05,0.006126080221538756,0.0060888248259210066,400x400
VCV000037418,0.5431318202757486,0.0006764165922951029,0.004405119724922496,0.6665095041745308,1.9999771433449443,3.528861389005648e-05,0.006013297192740143,0.005978008578850087,400x400
VCV000037419,2.8100371627315908e-05,5.681203780046931e-05,0.00035433969976872426,2.213498925028744e-06,6.3917769718147e-06,3.217203656784816e-06,0.006042191220125361,0.006038974016468576,400x400
VCV000037420,2.859649515314687e-05,5.775210880964594e-05,0.00036050498452222524,2.204279619734252e-06,6.247979796203396e-06,3.3285740933391983e-06,0.006127396690567338,0.006124068116473999,400x400
VCV000037421,2.5757567168972104e-05,5.3098406499237387e-05,0.0003471132067060234,1.5967986411643171e-06,4.5436781282992555e-06,3.5320817401672533e-06,0.0060855530271748705,0.006082020945434703,400x400
VCV000037422,2.4958354943877635e-05,5.162909927894313e-05,0.00033906183479104346,1.446045988889249e-06,4.383268650043348e-06,3.2981266007885493e-06,0.005996933664020835,0.005993635537420047,400x400
VCV000037423,3.0376880250960544e-05,6.122389018612915e-05,0.00037888086724630066,2.4696329959568906e-06,6.617513125806163e-06,3.421269955904832e-06,0.006140520544349598,0.0061370992743936936,400x400
VCV000037424,2.9002498796851392e-05,5.855873651718684e-05,0.00036407292383250356,2.2649090738211285e-06,6.091897518767375e-06,3.4181602324790186e-06,0.006049381072205281,0.006045962911972802,400x400
VCV000037425,0.49533792470940535,0.0006994112249811025,0.00457089421813546,0.44475148704280393,1.9999764770512058,3.470033076582481e-05,0.005989471032906335,0.0059547707021405105,400x400
VCV000037426,2.8989509261262402e-05,5.849841439279612e-05,0.0003625742429961276,2.211502228393552e-06,6.024536158166782e-06,3.4099192698948053e-06,0.006013638107885331,0.006010228188615436,400x400
VCV000037427,2.7954497463795147e-05,5.6449348889612934e-05,0.0003543647332001354,2.1345346403868327e-06,5.91647666092765e-06,3.229727517692349e-06,0.0060360675187189575,0.006032837791201265,400x400
VCV000037428,0.0005356515158365706,0.0006912338881755452,0.004489463858366821,0.00043310359693557763,0.00221904708640408,3.8288301418882946e-05,0.006154241968869756,0.006115953667450873,400x400
VCV000037429,2.887689276453138e-05,5.8313677894352864e-05,0.0003620757886266257,2.2287465465151455e-06,6.182389646891551e-06,3.4937787631332193e-06,0.0060981338177006775,0.006094640038937544,400x400
VCV000037430,0.00019067811030870619,0.00032186019248549216,0.0020278405684931583,7.146159719458496e-05,0.0002511802776231642,1.819017566655548e-05,0.006097178774890648,0.006078988599224093,400x400
VCV000037431,0.0005269764134753878,0.0007038561531515436,0.00455530439711406,0.00039891494605425056,0.0020091856052539825,3.540356623926537e-05,0.006023706458359181,0.005988302892119915,400x400
VCV000037432,0.0001975144414824909,0.0003287910076852655,0.0020545206639736857,7.686014737388429e-05,0.00024254733236050985,1.9401638541639322e-05,0.006063827681629094,0.006044426043087455,400x400
VCV000037433,2.824990716132247e-05,5.698730244534611e-05,0.00035467993999910297,2.1442655313687176e-06,6.149400705535157e-06,3.3475444066091015e-06,0.006101276758227487,0.006097929213820878,400x400
VCV000037434,0.0005380997952651727,0.0006956318053711386,0.004494726278933325,0.0004318524467032958,0.0022366206822674872,3.67728409172291e-05,0.006014632797336246,0.005977859956419017,400x400
VCV000037435,0.0005456657498057932,0.0007046084919552744,0.004551663563768099,0.00042983715249271065,0.002032645102225561,3.9056540191716865e-05,0.006069979710975724,0.006030923170784007,400x400
VCV000037436,2.89204283781533e-05,5.813581923292682e-05,0.00036184151563645184,2.360812073165519e-06,6.45875886995384e-06,3.4522757638866947e-06,0.005903483136369573,0.005900030860605686,400x400
VCV000037438,0.000534939023215963,0.0007058725787724954,0.004574547806004345,0.0004217836411939278,0.002178598828513678,3.6836564956474124e-05,0.00617909811702461,0.0061422615520681356,400x400
VCV000037439,0.0005517211351623958,0.0006920892806922577,0.004547884388383355,0.00047428133194618273,0.0024996624215303243,3.4935790575382764e-05,0.005939238552764367,0.005904302762188984,400x400
VCV000037440,0.00010849405441861238,0.00020485209513584134,0.0014306916206084097,2.6583587322054963e-05,7.43196088862641e-05,2.036839103805501e-05,0.006236936491998508,0.006216568100960453,400x400
VCV000037441,2.8380629926970076e-05,5.736865440906283e-05,0.0003573899121478985,2.2004071448256113e-06,6.07208393310632e-06,3.3179011624069263e-06,0.006069403123772934,0.006066085222610527,400x400
VCV000037442,2.7691173105628644e-05,5.580637951346783e-05,0.0003476549000433482,2.1334187896416957e-06,6.168879375989533e-06,3.2204235638896503e-06,0.005929087309454853,0.005925866885890963,400x400
VCV000037443,2.6953604388178662e-05,5.48767349287652e-05,0.00034521913313950714,2.0336227881420953e-06,6.447371850182293e-06,2.9174768088162384e-06,0.005989438739050439,0.005986521262241622,400x400
VCV000037444,0.0005387652663064181,0.0007054410203492386,0.004567807058908066,0.000423858324457127,0.002092784894545008,3.63356579722203e-05,0.006052518014219129,0.006016182356246909,400x400
VCV000037445,0.000530476928146437,0.0007014408197361479,0.004538847100069701,0.00040385607612952116,0.001968370775997097,3.6785067317758255e-05,0.006062174984680328,0.0060253899173625695,400x400
VCV000037446,5.620958591557644e-05,0.00011179357344726227,0.0007304116376845304,6.863764148786385e-06,1.9576782969821238e-05,7.092919086599571e-06,0.006008916392402327,0.006001823473315728,400x400
VCV000037447,2.870363250793908e-05,5.767520565792471e-05,0.00035664286484660135,2.4860102480792377e-06,6.737633410081045e-06,3.6412415387815714e-06,0.006159887830743242,0.00615624658920446,400x400
VCV000037448,0.08854744177196527,0.00033162623668960516,0.0020810085739745854,0.22224407292070789,1.9997641143374534,1.899118013362535e-05,0.006071120941224774,0.006052129761091148,400x400
VCV000037449,5.687226672366954e-05,0.00011274929233345002,0.0007340402381102451,7.765813578678818e-06,2.155241727441748e-05,7.144357998029385e-06,0.0061268192077155136,0.006119674849717484,400x400
VCV000037450,5.709497927947875e-05,0.00011364656687193217,0.0007423153365374024,7.074196834988555e-06,1.9582572262422104e-05,7.039759730452511e-06,0.006109255291452602,0.006102215531722149,400x400
VCV000037451,2.876974168574247e-05,5.79575004323432e-05,0.0003631424675897832,2.2841878763508247e-06,6.181801459725911e-06,3.300667518009101e-06,0.006062686502090446,0.006059385834572437,400x400
VCV000037452,3.0108895669225026e-05,6.0532495433155976e-05,0.0003766364198273253,2.4596715745654287e-06,6.2625941559257825e-06,3.616882905788099e-06,0.006209184057323503,0.006205567174417715,400x400
VCV000037453,2.8765989000382668e-05,5.7879074836518566e-05,0.0003576397659311725,2.2087309579581985e-06,6.06566805205766e-06,3.3370470875412894e-06,0.005987493890546468,0.005984156843458927,400x400
VCV000037454,2.9545848413480657e-05,5.959562539493319e-05,0.000370983653214807,2.129651583995498e-06,5.816172503503303e-06,3.432168618828363e-06,0.0061699779879276105,0.006166545819308782,400x400
VCV000037455,2.9260067219779918e-05,5.8867197401006244e-05,0.00036538955179729604,2.3274083056110427e-06,6.0960492078709905e-06,3.4253839178771325e-06,0.006040354244952726,0.006036928861034849,400x400
VCV000037456,0.17725211748827913,0.0007026714542423005,0.004532871296314744,0.222620387668702,1.999764638956879,3.861987751505123e-05,0.006076213630545929,0.006037593753030878,400x400
VCV000037457,0.0005458216081366166,0.00069725299668652,0.00456605010784622,0.0004539418978008778,0.0025128894945578573,3.544297853000974e-05,0.006032612003436665,0.005997169024906655,400x400
VCV000037459,0.0005404129162768271,0.0007104127134735325,0.004629681417625861,0.000427422516578556,0.002200769156069815,3.6805247711102496e-05,0.006190616742250361,0.006153811494539259,400x400
VCV000037460,2.9370363007434894e-05,5.890390667169259e-05,0.0003659258368391982,2.483372096924915e-06,6.396281612586208e-06,3.577009130771927e-06,0.00609134183056278,0.006087764821432008,400x400
VCV000037461,2.815257558977532e-05,5.671690840527171e-05,0.0003504837084346013,2.2025931260858143e-06,6.134359898379849e-06,3.4119613262746998e-06,0.006047114005030775,0.006043702043704501,400x400
VCV000037462,0.000524988458990236,0.0006790871689205974,0.004379504770638504,0.0004238439030372909,0.002158259785878136,3.699101658638428e-05,0.006047114005030775,0.006010122988444391,400x400
VCV000037463,2.9537002227559234e-05,5.893694361614505e-05,0.00036611470158423587,2.5649771551542835e-06,6.130771173284977e-06,3.6972161010810287e-06,0.0060000833532774765,0.0059963861371763955,400x400
VCV000037464,3.0067387034492144e-05,6.0623110491586684e-05,0.000376763601021915,2.2078948200832116e-06,5.829844647697868e-06,3.657304361083004e-06,0.00603778365357737,0.006034126349216287,400x400
VCV000037465,2.9182388918762114e-05,5.867424248342592e-05,0.0003636194107753954,2.4074980074074837e-06,6.324393377221682e-06,3.534339901902113e-06,0.006055076724118765,0.006051542384216863,400x400
VCV000037466,0.0005325828188610217,0.0006839570044706698,0.004482408523420869,0.00044320031170442934,0.002397467038114054,3.605857505646799e-05,0.006012592754375113,0.005976534179318645,400x400
VCV000037467,0.0005400260000709142,0.0006986196949796985,0.00453456492267218,0.0004319548970533635,0.0023143569900282435,3.655120593287417e-05,0.005999218581228783,0.0059626673752959086,400x400
VCV000037468,3.008870964681099e-05,6.0492678650628894e-05,0.00037682794735804936,2.643280265125626e-06,6.58526960495287e-06,3.6377089458246997e-06,0.006100618024118333,0.006096980315172508,400x400
VCV000037469,0.0005366273139875388,0.0007034680896808892,0.004533185947797058,0.0004102075865977353,0.00202409339415055,3.726698656549444e-05,0.0060486768296923715,0.006011409843126877,400x400
VCV000037470,2.8264425704717838e-05,5.7198705860875206e-05,0.0003571131605698552,2.073884909309993e-06,6.0760025862860445e-06,3.1849183224665067e-06,0.006072101191201239,0.006068916272878772,400x400
VCV000037471,0.0005284725770298012,0.0006934696787236163,0.004502071203765418,0.0004122620602188882,0.001989510998475774,3.566457558715295e-05,0.005924577242690886,0.005888912667103733,400x400
VCV000037472,0.17725992321166548,0.000706794822713827,0.0046244954054665555,0.22264442304921353,1.9997725533770998,3.751805162223367e-05,0.006144086919930041,0.006106568868307807,400x400
VCV000037473,2.9995899738684903e-05,6.0420011191501794e-05,0.0003764406648525398,2.3577875126745695e-06,6.067548520949373e-06,3.5017240632186086e-06,0.006145161807646497,0.0061416600835832785,400x400
VCV000037474,0.0005331917617342484,0.0006986483082094962,0.004549743494989336,0.00042533158992925154,0.00219418776583602,3.522991693387205e-05,0.006114584091645116,0.006079354174711244,400x400
VCV000037475,2.9714898965054324e-05,5.93869402453638e-05,0.0003667873692809881,2.424776585444969e-06,6.400591447963677e-06,3.5895966309287125e-06,0.00605248447100476,0.006048894874373831,400x400
VCV000037476,2.9332865192679432e-05,5.8860856525726446e-05,0.0003649241742820497,2.299830140143714e-06,6.114056403383472e-06,3.3996439012416377e-06,0.005983255737656023,0.005979856093754781,400x400
VCV000037477,2.883424847495055e-05,5.793539108597768e-05,0.00035926894896504136,2.3321076744680583e-06,6.695350916241516e-06,3.281096984113392e-06,0.005987846253513521,0.005984565156529407,400x400
VCV000037478,2.8668746570355705e-05,5.752771988157056e-05,0.0003552370889766676,2.2536347914739154e-06,6.431715420807116e-06,3.298423503907827e-06,0.0059649602989755995,0.005961661875471692,400x400
VCV000037479,3.0645337433405716e-05,6.136938140820155e-05,0.0003793791358387977,2.3189266615202756e-06,6.142327550584525e-06,3.500359656395842e-06,0.006085499402248113,0.006081999042591717,400x400
VCV000037480,2.9145186801626603e-05,5.893642413390518e-05,0.0003668504182269272,2.2734071489659435e-06,6.811318870147964e-06,3.251162469040947e-06,0.006137287891799687,0.006134036729330646,400x400
VCV000037481,0.0005480327876063634,0.0006898639129421914,0.004464845871393175,0.0004675527426579605,0.0024600537913082032,3.623143683137084e-05,0.00603007076190136,0.005993839325069989,400x400
VCV000037482,2.8935837927411474e-05,5.8056802302358184e-05,0.00035841540855366394,2.3715584789307798e-06,6.412260241561718e-06,3.368528249962123e-06,0.005940076764711736,0.0059367082364617735,400x400
VCV000037483,0.0005461332039927464,0.0006934378945884483,0.004519491705207421,0.00046031061688688187,0.002453368653696497,3.527473030309411e-05,0.006015417186366948,0.005980142456063854,400x400
VCV000037484,3.078743983429933e-05,6.166668030852733e-05,0.00038033182008073707,2.5026689557148017e-06,6.297642082486732e-06,3.599022461144019e-06,0.006170186499107298,0.006166587476646154,400x400
VCV000037485,2.8060234172196142e-05,5.651246008286814e-05,0.0003521328517714223,2.135061086236709e-06,6.461672758861781e-06,3.1449776625881026e-06,0.005967364333488075,0.005964219355825487,400x400
VCV000037486,2.9879068640468675e-05,5.999151183232744e-05,0.00036970597237440117,2.518471443095175e-06,6.527137825340645e-06,3.461327344861896e-06,0.00597703640598698,0.005973575078642118,400x400
VCV000037487,2.956840567549341e-05,5.9347710196956805e-05,0.0003668535618779889,2.2719033858272417e-06,6.329863160736693e-06,3.3825108384632346e-06,0.006114855626387557,0.006111473115549094,400x400
VCV000037488,2.880676445974432e-05,5.8071729618666686e-05,0.00036068706379346893,2.243617649419802e-06,6.218579872041552e-06,3.268304570026165e-06,0.005992337853358945,0.0059890695487889185,400x400
VCV000037489,3.0241190754928113e-05,6.0726956027267864e-05,0.0003760862260078768,2.834401796109671e-06,7.102829962746249e-06,3.526855356355413e-06,0.006085476717848296,0.00608194986249194,400x400
VCV000037490,3.0124873320502535e-05,6.0572094144659525e-05,0.0003742974256935594,2.47429177154442e-06,6.611132336020731e-06,3.5173095432727147e-06,0.0061596988612333,0.006156181551690027,400x400
VCV000037491,0.0005319240122318978,0.0006905153251595535,0.004453678527348209,0.00042685417953346335,0.002185136076109706,3.666781709414559e-05,0.006071960177629408,0.0060352923605352625,400x400
VCV000037492,0.0005586235543327367,0.0007069245964708354,0.004521772400671947,0.00046567347109073413,0.0023040796872292324,3.8400141178623545e-05,0.0061025577890228755,0.006064157647844252,400x400
VCV000037493,3.100333324905642e-05,6.213222556984559e-05,0.0003819896758332497,2.541667935673786e-06,6.43354940765839e-06,3.6556705144919974e-06,0.006097583764922557,0.006093928094408065,400x400
VCV000037494,2.9785668648525078e-05,5.946065890521648e-05,0.00036737774778539123,2.66209356258873e-06,6.816007484755637e-06,3.66843323112466e-06,0.006094826346207347,0.006091157912976222,400x400
VCV000037495,0.0005584088230154144,0.0007338245414572841,0.00469515484048566,0.00041745956342730136,0.001852393947212927,3.968815033498184e-05,0.0061431466618411795,0.006103458511506198,400x400
VCV000037499,5.4708832318291286e-05,0.00010928092827827009,0.000715000280846062,6.649458563138626e-06,1.9765448521891216e-05,6.729637461680253e-06,0.005983596164518546,0.005976866527056866,400x400
VCV000037500,5.837418070317664e-05,0.00011569343315920697,0.0007496395615982365,7.835096587613696e-06,2.0430112655511756e-05,7.253832273777273e-06,0.006060872107436422,0.006053618275162645,400x400
VCV000037501,5.420549318172795e-05,0.00010806735595650336,0.0007068081782981017,7.328495588697513e-06,2.1718801024417367e-05,6.664881851976834e-06,0.006063520707003512,0.0060568558251515355,400x400
VCV000037502,0.10150085968343281,0.0007047277773925413,0.0045398256590172825,0.2225710232473285,1.999595458509801,3.678990877575752e-05,0.006147463161959435,0.006110673253183678,400x400
VCV000037503,0.00020352806037250885,0.0003383451681963584,0.0021248810309409116,7.98249449201174e-05,0.00024626712039321763,1.847858605097223e-05,0.006018551289518101,0.006000072703467129,400x400
VCV000037504,2.8364969735387996e-05,5.7191263202057834e-05,0.00035786869949688827,2.235219206725425e-06,6.498779635766283e-06,3.158834502327984e-06,0.006074030427778283,0.006070871593275955,400x400
VCV000037505,2.6640452976962474e-05,5.485089840536484e-05,0.0003555264547101533,1.5758463304507388e-06,4.371925301671631e-06,3.4046724761323255e-06,0.006104686747465962,0.00610128207498983,400x400
VCV000037506,2.878240024608399e-05,5.784558002367335e-05,0.00036120783698931347,2.3212932092558306e-06,6.617879346415556e-06,3.3554282089847884e-06,0.006032938712947799,0.006029583284738814,400x400
VCV000037507,2.9507973813986874e-05,5.9588747223251304e-05,0.00037114418823186446,2.3438847296386456e-06,6.4298678624785666e-06,3.283249570745772e-06,0.006003901821501675,0.006000618571930929,400x400
VCV000037509,2.8175700194363584e-05,5.660500802780786e-05,0.00035362348200715377,2.3443702002776433e-06,6.637167235479247e-06,3.2944614667849634e-06,0.005937203810023954,0.005933909348557169,400x400
VCV000037510,3.0429757530364252e-05,6.122757440444031e-05,0.0003777441963325745,2.3746136173939824e-06,6.595795006836269e-06,3.544666397943194e-06,0.006233511620792758,0.006229966954394815,400x400
VCV000037511,0.00020052030092952212,0.00033359030635783996,0.00211021561138805,8.123236212804258e-05,0.0002738198591513141,1.9326006909028103e-05,0.006060707289249579,0.006041381282340551,400x400
VCV000037512,0.0005449228917089674,0.0007002000122559749,0.004532573721411137,0.0004423000895826072,0.0022011557331420573,3.622421137560155e-05,0.006092019719697498,0.006055795508321897,400x400
VCV000037513,2.883770182632768e-05,5.781403250755018e-05,0.00035927396969910597,2.2668257714612374e-06,6.4930215664116275e-06,3.2872222581843344e-06,0.005947729010053394,0.005944441787795209,400x400
VCV000037515,2.96843598904825e-05,5.948484682578138e-05,0.00036651154902411776,2.7385713648032784e-06,7.067541578198444e-06,3.4060949197266613e-06,0.006027891905992136,0.006024485811072409,400x400
VCV000037516,0.0005558483009974816,0.0007176148382232454,0.004617386347589153,0.0004414983104481888,0.00216612483253964,3.77789548486971e-05,0.006150537526497444,0.006112758571648747,400x400
VCV000037517,2.985228194961791e-05,5.976985255065582e-05,0.0003694620857278008,2.594609606104075e-06,6.690957552901722e-06,3.576295939815115e-06,0.006084993698459383,0.006081417402519568,400x400
VCV000037521,0.0004614928745816702,0.0006550989866374652,0.004414289392982024,0.0003278118211639505,0.0016528735519577564,3.741473479192299e-05,0.00614078100559165,0.006103366270799727,400x400
VCV000037522,2.9411254436216745e-05,5.923254695386421e-05,0.00036378191077063304,2.2245157176673893e-06,6.301768666450158e-06,3.2184170768116e-06,0.006010679774764648,0.006007461357687836,400x400
